province, district, name, HMIS_code, facility_type,   latitude, longitude
Southern,Livingstone,Libuyu,80060012,Health Centre,-17.85365245,25.88329109
Southern,Livingstone,Linda,80060013,Health Centre,-17.86221909,25.86812417
Central,Mkushi,Nkolonga Farm Clinic,10080030,Health Centre,-13.621869,29.607668
Southern,Livingstone,Livingstone Central Hospital,80060014,Health Centre,-17.84279,25.853206
Southern,Livingstone,Mahatma Gandhi,80060016,Health Centre,-17.85819939,25.84266815
Southern,Livingstone,Mahuluhulu Health Post,80060015,Health Centre,-17.74215474,25.99449372
Southern,Livingstone,Maramba,80060017,Health Centre,-17.84732818,25.87199937
Southern,Livingstone,Mosi-oa-Tunya,80060019,Health Centre,-17.86091868,25.85985077
Southern,Livingstone,Nakatindi,80060022,Health Centre,, 
Southern,Livingstone,Namatama Health Post,80060023,Health Centre,-17.824226,25.886759
Southern,Livingstone,Nsongwe Health Post,80060024,Health Centre,-17.9485398,25.89202307
Southern,Livingstone,Police,80060025,Health Centre,-17.84888249,25.86060064
Southern,Livingstone,Prison,80060027,Health Centre,, 
Central,Chibombo,Chibombo,10010002,Health Centre,-14.6638325,28.07594009
Central,Chibombo,Mboshya,10010021,Health Centre,-15.2314023,27.86927096
Central,Mkushi,Nkolonga Health Post,10080031,Health Centre,-13.58975593,29.5786697
Southern,Livingstone,Sepo,80060029,Health Centre,-17.84441487,25.85775534
Southern,Livingstone,Simonga,80060031,Health Centre,-17.80562745,25.71646857
Southern,Livingstone,St. Joseph's Hospice,80060034,Health Centre,-17.83352299,25.88482915
Southern,Livingstone,Victoria Falls,80060037,Health Centre,-17.93021343,25.86999093
Southern,Livingstone,ZAF Livingstone,80060038,Health Centre,-17.82590039,25.81278571
Southern,Mazabuka,Chalimbana Health Post,80070002,Health Centre,-15.94063796,27.59286787
Southern,Mazabuka,Chibote Health Post,8007XX47,Health Centre,-15.94156799,27.82646529
Southern,Mazabuka,Chivuna,80070003,Health Centre,-16.18382862,27.82272564
Southern,Mazabuka,Chuula Clinic,80070043,Health Centre,,
Southern,Mazabuka,Delta Health Post,80070001,Health Centre,-15.82463452,28.02792717
Central,Mkushi,Nkumbi,10080032,Health Centre,-13.7431272,29.06929635
Southern,Mazabuka,Hanjalika,80070004,Health Centre,-16.13407711,27.75580092
Southern,Mazabuka,Hanzala,80070005,Health Centre,-16.26217683,27.9457787
Southern,Mazabuka,Itebe,80070006,Health Centre,-15.81754049,27.52072719
Southern,Mazabuka,Kalama,80070008,Health Centre,-15.95372851,27.51520226
Southern,Mazabuka,Kaleya Sugar PLC Clinic,80070009,Health Centre,-15.83214332,27.73354651
Southern,Mazabuka,Kaleya,80070010,Health Centre,-15.89204044,27.67820781
Southern,Mazabuka,Kangila Health Post,80070011,Health Centre,-16.03039982,27.77556037
Southern,Mazabuka,Kaonga,80070012,Health Centre,-15.86190902,27.7674842
Southern,Mazabuka,Kascol,80070013,Health Centre,-15.87703528,27.6975905
Southern,Mazabuka,Konkola,80070040,Health Centre,-16.225805,27.882051
Central,Mkushi,Nshinso,10080033,Health Centre,-13.61743083,29.75379791
Southern,Mazabuka,Lubombo,80070014,Health Centre,-15.86306406,27.87733017
Southern,Mazabuka,Magoye,80070015,Health Centre,-16.00275722,27.60706625
Southern,Mazabuka,Mainza,80070016,Health Centre,-16.15641628,27.74063064
Southern,Mazabuka,Makuku Health Post,80070017,Health Centre,-15.97758946,28.04126322
Southern,Mazabuka,Manyana Health Post,80070018,Health Centre,-16.02571936,27.54794398
Southern,Mazabuka,Mazabuka General Hospital,80070020,Health Centre,-15.85524718,27.73424385
Southern,Mazabuka,Mazabuka General HAHC,80070021,Health Centre,-15.85539918,27.73408322
Southern,Mazabuka,Mbaya Musuma,80070022,Health Centre,-16.11266448,27.80919488
Southern,Mazabuka,MGM Health Post,80070024,Health Centre,-15.78033424,27.8448576
Southern,Mazabuka,Mugoto,80070025,Health Centre,-15.93513255,28.10280758
Central,Mkushi,Nyenje Health Post,10080034,Health Centre,-14.13105098,29.57829963
Southern,Mazabuka,Mukuyu,80070026,Health Centre,-15.8831486,27.58744726
Southern,Mazabuka,Munenga,80070027,Health Centre,-15.90383806,27.56787737
Southern,Mazabuka,Munjile,80070028,Health Centre,-16.09693466,27.66598045
Southern,Mazabuka,Musangu Health Post,80070029,Health Centre,-15.92190687,28.03526438
Southern,Mazabuka,Musikili Health Post,80070030,Health Centre,-15.86122308,27.63846711
Southern,Mazabuka,Musuma Health Post,80070031,Health Centre,-16.09041801,27.73904456
Southern,Mazabuka,Mweemba Health Post,80070032,Health Centre,-16.05751566,27.70039215
Southern,Mazabuka,Nakambala,80070033,Health Centre,-15.85083404,27.75050241
Southern,Mazabuka,Namaila,80070034,Health Centre,-16.30815902,28.03402318
Southern,Mazabuka,Nanga Farm PLC,80070035,Health Centre,-15.78096408,27.9267208
Central,Mkushi,Shaibila Health Post,10080035,Health Centre,-14.01746911,29.56677804
Southern,Mazabuka,Nanga,80070036,Health Centre,-15.77638194,27.91821499
Southern,Mazabuka,Nkabika,80070039,Health Centre,-15.83878773,27.7674792
Southern,Mazabuka,Research Station,80070041,Health Centre,, 
Southern,Mazabuka,Shimungalu Health Post,80070042,Health Centre,-15.76124352,27.82454089
Southern,Monze,Banakaila,80080001,Health Centre,, 
Southern,Monze,Bweengwa,80080002,Health Centre,, 
Southern,Monze,Charles Lwanga,80080004,Health Centre,-16.42326799,27.55455282
Southern,Monze,Chikuni Mission Hospital,80080005,Health Centre,-16.42944092,27.54549047
Central,Mkushi,Tusekelemo,10080037,Health Centre,-13.62781184,29.39348275
Southern,Monze,Chisekesi,80080006,Health Centre,-16.43893872,27.47761893
Southern,Monze,Hakunkula,80080011,Health Centre,-16.01934393,27.26475178
Southern,Monze,Hamangaba,80080012,Health Centre,-16.19603788,27.12485061
Southern,Monze,Hamapande,80080013,Health Centre,-16.30163888,27.33858177
Southern,Monze,Kanundwa,80080014,Health Centre,-16.19281395,27.33908853
Southern,Monze,Katimba,80080015,Health Centre,-13.65827404,29.89549264
Southern,Monze,Kayola Health Post,80080017,Health Centre,-13.94805227,29.39783156
Southern,Monze,Keemba,80080018,Health Centre,-16.05290093,27.37172708
Central,Mkushi,Twatasha Health Post,10080038,Health Centre,-13.8056451,29.46397429
Southern,Monze,Malundu,80080020,Health Centre,-16.06604685,27.19440632
Southern,Monze,Manungu,80080021,Health Centre,-16.29315261,27.4817865
Southern,Monze,Monze Mission Hospital,80080022,Health Centre,-16.27446622,27.47483237
Southern,Monze,Monze,80080023,Health Centre,-16.27667321,27.47496279
Southern,Monze,Moomba,80080024,Health Centre,-16.37749448,27.86200647
Southern,Monze,Moonzwe,80080025,Health Centre,-15.97082198,27.38368135
Southern,Monze,Munyumabisi Health Post,80080026,Health Centre,-16.12006805,27.55283386
Southern,Monze,Nadongo Health Post,80080027,Health Centre,-16.34042025,27.86115135
Southern,Monze,Nalutanda Health Post,80080028,Health Centre,-16.14957299,27.02898921
Central,Mkushi,Upper Lusemfwa Health Post,10080039,Health Centre,-13.47523911,29.44901426
Southern,Monze,Nampeyo,80080029,Health Centre,-16.34172949,27.65910013
Southern,Monze,Njola Mwanza,80080030,Health Centre,-16.2186191,27.71357554
Southern,Monze,Nteme Health Post,80080031,Health Centre,-16.17638581,27.39923766
Southern,Monze,Rusangu,80080032,Health Centre,-16.37614851,27.53396644
Southern,Monze,Siatontola,80080033,Health Centre,-16.44040434,27.25258436
Southern,Monze,St. Mary's Health Post,80080035,Health Centre,-16.35038184,27.42195119
Southern,Namwala,Baambwe,80090001,Health Centre,-15.77663277,26.51765775
Southern,Namwala,Chitongo Zonal,80090002,Health Centre,-16.03728066,26.93697419
Southern,Namwala,Ichila,80090003,Health Centre,-16.03144656,26.67136065
Central,Mumbwa,Bulungu,10090001,Health Centre,-14.98279135,27.06509336
Southern,Namwala,Itapa Health Post,80090004,Health Centre,-16.11770167,26.52875556
Southern,Namwala,Kabanga Health Post,80090005,Health Centre,-16.08210771,27.03130522
Southern,Namwala,Kabulamwanda,80090006,Health Centre,-15.86694254,26.87359745
Southern,Namwala,Kantengwa,80090007,Health Centre,-15.7713046,26.87763367
Southern,Namwala,Kasenga,80090008,Health Centre,-15.86835338,26.80701228
Southern,Namwala,Maala,80090009,Health Centre,-15.74452295,26.75468054
Southern,Namwala,Masele,80090010,Health Centre,-15.76056613,26.41885774
Southern,Namwala,Moobola,80090011,Health Centre,-16.24738819,26.69721781
Southern,Namwala,Moomba Health Post,80090012,Health Centre,-16.08197951,27.03112367
Central,Mumbwa,Chiwena,10090002,Health Centre,-14.99747534,27.26722445
Southern,Namwala,Muchila,80090013,Health Centre,-16.2350339,26.59739127
Southern,Namwala,Nakamboma,80090014,Health Centre,-16.12461125,26.97702074
Southern,Namwala,Namwala District Hospital,80090015,Health Centre,-15.7520481,26.44312344
Southern,Namwala,Namwala HAHC,80090016,Health Centre,-15.7756582,26.50217864
Southern,Namwala,Nchoole Health Post,80091002,Health Centre,-15.83942,26.67547
Southern,Namwala,Ngabo Health Post,80090017,Health Centre,-15.9297561,26.57862503
Southern,Pemba,Chilundu Health Post,80100001,Health Centre,-16.60223108,27.30253753
Southern,Pemba,Chiyumbabeenzu,80100002,Health Centre,-16.69072167,27.40435
Southern,Pemba,Choompa Health Post,80100003,Health Centre,-16.5024749,27.49093786
Southern,Pemba,Demu Health Post,80100004,Health Centre,-16.60052196,27.38726466
Central,Chibombo,Mungule,10010024,Health Centre,-15.218054,28.1562031
Central,Mumbwa,Chunga,10090003,Health Centre,-15.04770761,26.00288031
Southern,Pemba,Habbanyuka Health Post,80100005,Health Centre,-16.70766737,27.59991459
Southern,Pemba,Jembo,80100006,Health Centre,-16.644072,27.47526906
Southern,Pemba,Kanchomba,80100007,Health Centre,-16.56467806,27.49804202
Southern,Pemba,Kasikili,80100008,Health Centre,-16.58320122,27.54445422
Southern,Pemba,Kasiya,80100009,Health Centre,-16.52859027,27.27362512
Southern,Pemba,Kazimaulu,80100010,Health Centre,-16.85536468,27.50491602
Southern,Pemba,Moyo,80100011,Health Centre,-16.7923778,27.41775662
Southern,Pemba,Muzoka,80100012,Health Centre,-16.67889389,27.31463391
Southern,Pemba,Ndondi Health Post,80100013,Health Centre,-16.73208114,27.39067063
Southern,Pemba,Pemba Main,80100014,Health Centre,-16.52023905,27.36507948
Central,Mumbwa,Kabwanga,10090004,Health Centre,-14.9209166,27.0284433
Southern,Pemba,Pemba Sub,80100015,Health Centre,-16.53859923,27.39857649
Southern,Pemba,Siamuleya,80100016,Health Centre,-16.949855,27.32786667
Southern,Pemba,Sibalumbi Health Post,80100017,Health Centre,-16.55377492,27.45360796
Southern,Pemba,Simooya Health Post,80100018,Health Centre,-16.65039965,27.18419233
Southern,Siavonga,Chaanga,80110001,Health Centre,-16.28171037,28.41605362
Southern,Siavonga,Kariba,80110008,Health Centre,-16.51051022,28.75886818
Southern,Siavonga,Manchamvwa Lakeshore,80111002,Health Centre,-16.533723,28.358039
Southern,Siavonga,Matua,80110010,Health Centre,-16.40688194,28.69908669
Southern,Siavonga,Munyama,80110013,Health Centre,-16.52488598,28.71647
Central,Mumbwa,Kafwikamo Health Post,10090005,Health Centre,-14.63218716,26.91886626
Southern,Siavonga,Nabutezi,80110014,Health Centre,-16.45836568,28.54138437
Southern,Siavonga,Namoomba,80110015,Health Centre,-16.34572724,28.83710344
Southern,Siavonga,Siavonga District Hospital,80110018,Health Centre,-16.53817364,28.70988476
Southern,Sinazongwe,Buleya Malima,80120001,Health Centre,-17.1240152,27.53607105
Southern,Sinazongwe,Chiyabi,80120003,Health Centre,-16.97861352,27.66162409
Southern,Sinazongwe,GVDC,80120004,Health Centre,-17.19922337,27.47699984
Southern,Sinazongwe,Kafwambila,80120005,Health Centre,-17.82334692,27.04583902
Southern,Sinazongwe,Maamba General Hospital,80120006,Health Centre,-17.35846361,27.23055705
Central,Mumbwa,Kaindu,10090006,Health Centre,-14.53298431,26.91996077
Southern,Sinazongwe,Maamba General HAHC,80120007,Health Centre,, 
Southern,Sinazongwe,Muuka Health Post,8012XX25,Health Centre,-17.57317536,27.18421879
Southern,Sinazongwe,Muziyo Health Post,80120008,Health Centre,-17.09254798,27.28180845
Southern,Sinazongwe,Siameja,80120011,Health Centre,-17.70909978,27.01639121
Southern,Sinazongwe,Siampondo Health Post,80120012,Health Centre,-17.84340809,26.82156008
Southern,Sinazongwe,Siansowa,80120013,Health Centre,-17.4655112,27.34984009
Southern,Sinazongwe,Siatwinda,80120014,Health Centre,-17.45569264,27.27321507
Southern,Sinazongwe,Sikaneka,80120015,Health Centre,-17.35513675,27.33963747
Southern,Sinazongwe,Sinamalima,80120017,Health Centre,-17.06129899,27.55133525
Central,Mumbwa,ZNS Kalenda,10090007,Health Centre,-14.71201746,26.88397174
Southern,Sinazongwe,Sulwegonde,80120020,Health Centre,-17.48622217,27.12111144
Southern,Zimba,Luyaba,80130019,Health Centre,-17.38977509,26.64390204
Southern,Zimba,Mapatizya,80130005,Health Centre,-17.6935431,26.86411866
Southern,Zimba,Muzya,80130006,Health Centre,-17.42172649,26.27506155
Southern,Zimba,Nakowa,80130007,Health Centre,-17.31589156,26.19292973
Southern,Zimba,Siamafumba,80130008,Health Centre,-17.51251131,26.60263988
Southern,Zimba,Simalundu,80130009,Health Centre,-17.65951098,26.55187031
Southern,Zimba,Simwatachela,80130010,Health Centre,-17.53003684,26.76019735
Southern,Zimba,Zimba HAHC,8004XX31,Health Centre,,
Central,Mumbwa,Kamilambo,10090008,Health Centre,-14.73808391,27.13238167
Southern,Zimba,Zimba Mission Hospital,80130011,Health Centre,-17.31763461,26.20399892
Western,Kalabo,Buleya Health Post,90010001,Health Centre,-15.1079085,22.70345333
Western,Kalabo,Kalabo District Hospital,90010002,Health Centre,-14.99331544,22.68077004
Western,Kalabo,Kuuli,90010003,Health Centre,-14.65555396,22.85644943
Western,Kalabo,Libonda,90010004,Health Centre,-14.9918006,22.94870842
Western,Kalabo,Liumba,90010005,Health Centre,-14.99609536,22.46244836
Western,Kalabo,Liyoyelo,90010006,Health Centre,-14.99332042,22.68070838
Western,Kalabo,Lukena,90010007,Health Centre,-14.27668256,22.10595034
Western,Kalabo,Lukoko Health Post,90010008,Health Centre,-14.65510295,22.39177726
Western,Kalabo,Lukona,90010009,Health Centre,-15.34516067,22.74247476
Central,Mumbwa,Kapepe Health Post,10090009,Health Centre,-15.09556299,26.66922407
Western,Kalabo,Lumei Health Post,90010010,Health Centre,-14.8355602,22.56566622
Western,Kalabo,Luola Health Post,90010011,Health Centre,-14.54194624,22.27855835
Western,Kalabo,Lutwi Health Post,90010012,Health Centre,-15.35946441,22.54506349
Western,Kalabo,Mapungu,90010013,Health Centre,-15.08388557,22.78033359
Western,Kalabo,Mishulundu Health Post,90010014,Health Centre,-14.7767392,22.80964723
Western,Kalabo,Mitwi Health Post,90010015,Health Centre,-15.5339767,22.67001339
Western,Kalabo,Muchicha Health Post,90010016,Health Centre,-14.45746313,22.75707587
Western,Kalabo,Mulinga Health Post,90010017,Health Centre,-14.91602731,22.77567891
Western,Kalabo,Namatindi,90010019,Health Centre,-15.21169303,22.75079838
Central,Mumbwa,Kashinka Health Post,10090010,Health Centre,-14.97457298,26.9861484
Western,Kalabo,Namundale Health Post,90010020,Health Centre,-15.50481478,22.91307248
Western,Kalabo,Ndoka Health Post,90010021,Health Centre,-15.34196949,22.74350872
Western,Kalabo,N'uma Health Post,90010022,Health Centre,-15.40170859,22.83036807
Western,Kalabo,Salunda Health Post,90010023,Health Centre,-14.92209636,22.64392405
Western,Kalabo,Sihole,90010024,Health Centre,-15.67770711,22.57652391
Western,Kalabo,Siluwe Health Post,90010025,Health Centre,-14.35321307,22.05826786
Western,Kalabo,Sishekanu Health Post,90010026,Health Centre,-14.84083575,22.8076445
Western,Kalabo,Tapo,90010027,Health Centre,-15.15390704,22.85572911
Western,Kalabo,Wenela,90010028,Health Centre,-15.00740341,22.69506036
Western,Kalabo,Yuka Mission HAHC,90010030,Health Centre,-14.98464,22.61315
Central,Mumbwa,Keezwa,10090011,Health Centre,-15.38987122,27.45338939
Western,Kalabo,Yuka Mission Hospital,90010029,Health Centre,-14.984617,22.61312408
Western,Kaoma,Chitwa,90020001,Health Centre,-14.53472278,24.92910036
Western,Kaoma,Kaaba,90020002,Health Centre,-14.82389555,23.70154063
Western,Kaoma,Kabilamwandi,90020003,Health Centre,-14.58969436,23.97719882
Western,Kaoma,Kalwalo Health Post,90020004,Health Centre,-14.74661354,23.90203679
Western,Kaoma,Kaoma District Hospital,90020005,Health Centre,-14.80467773,24.7984005
Western,Kaoma,Kaoma HAHC (Mulamba Clinic),90020006,Health Centre,,
Western,Kaoma,Kaoma,90020007,Health Centre,, 
Western,Kaoma,Kasabi,90020008,Health Centre,-14.86148088,23.76478664
Western,Kaoma,Kasimba,90020009,Health Centre,-14.24401162,24.96611272
Central,Mumbwa,Luili,10090012,Health Centre,-15.16074663,27.18985292
Western,Kaoma,Katoya Health Post,90020010,Health Centre,-14.63965119,25.01893086
Western,Kaoma,Longe Health Post,90020011,Health Centre,-14.82871075,24.88563785
Western,Kaoma,Luena Camp Hospital,90020012,Health Centre,,
Western,Kaoma,Lunyati,90020013,Health Centre,-14.24684622,24.9036092
Western,Kaoma,Mangango Mission HAHC (St. Joseph),90020015,Health Centre,-14.65757011,24.51154327
Western,Kaoma,Mangango Mission Hospital (St. Joseph),90020014,Health Centre,-14.65730244,24.511529
Western,Kaoma,Mayukwayukwa 2,90020017,Health Centre,-14.55199667,24.18480833
Western,Kaoma,Mayukwayukwa,90020018,Health Centre,-14.53839333,24.20900833
Western,Kaoma,Mulalila Health Post,90020019,Health Centre,-14.47913614,24.98445646
Central,Chibombo,Muntemba,10010025,Health Centre,-15.00362378,27.82906911
Central,Mumbwa,Lungobe,10090013,Health Centre,-15.01573219,26.82159081
Western,Kaoma,Mushwala Health Post,90020021,Health Centre,-14.75102657,24.22370424
Western,Kaoma,Mutondo,90020022,Health Centre,-14.71912027,24.61022509
Western,Kaoma,Mwanambuyu,90020023,Health Centre,-14.9203061,24.02054429
Western,Kaoma,Nalulembwe Health Post,90020024,Health Centre,-14.79743581,24.08159149
Western,Kaoma,Namaloba Health Post,90020025,Health Centre,-14.70845653,24.80909635
Western,Kaoma,Shibanga,90020026,Health Centre,-14.551925,24.18754667
Western,Kaoma,Winda,90020028,Health Centre,-14.55836787,23.74686028
